time,open,high,low,close,volume
1760201100000,111516.52000000,111897.89000000,111459.90000000,111846.18000000,186.85303000
1760202000000,111846.18000000,112061.29000000,111715.99000000,112056.94000000,162.79205000
1760202900000,112056.94000000,112185.53000000,112030.50000000,112122.69000000,192.18584000
1760203800000,112122.69000000,112181.46000000,111974.27000000,112049.98000000,102.95925000
1760204700000,112049.99000000,112096.00000000,111853.90000000,112005.57000000,220.78837000
1760205600000,112005.56000000,112025.40000000,111840.81000000,111895.99000000,106.15435000
1760206500000,111895.99000000,111969.24000000,111836.45000000,111894.49000000,74.51838000
1760207400000,111894.49000000,111963.64000000,111861.06000000,111918.82000000,62.76130000
1760208300000,111918.81000000,111961.70000000,111863.05000000,111955.27000000,49.35545000
1760209200000,111955.27000000,112025.40000000,111287.62000000,111570.50000000,396.87111000
1760210100000,111570.50000000,111625.87000000,111000.00000000,111391.55000000,408.66099000
1760211000000,111391.54000000,111422.64000000,111030.98000000,111060.48000000,237.85004000
1760211900000,111060.47000000,111205.70000000,110865.82000000,111178.31000000,289.43758000
1760212800000,111178.30000000,111368.29000000,110760.55000000,110869.93000000,359.81672000
1760213700000,110869.94000000,110943.14000000,110487.06000000,110619.08000000,292.59147000
1760214600000,110619.08000000,110631.27000000,110320.00000000,110348.05000000,294.02867000
1760215500000,110348.04000000,110832.00000000,109653.65000000,110244.98000000,806.10092000
1760216400000,110244.98000000,110366.26000000,109561.59000000,110039.99000000,482.30611000
1760217300000,110039.99000000,110866.61000000,109933.60000000,110802.96000000,376.66562000
1760218200000,110802.96000000,110974.86000000,110584.01000000,110696.53000000,134.19173000
1760219100000,110696.54000000,111000.00000000,110696.53000000,110893.54000000,106.25312000
1760220000000,110893.55000000,111056.00000000,110763.96000000,110948.38000000,185.51146000
1760220900000,110948.37000000,110982.20000000,110652.00000000,110928.87000000,132.23445000
1760221800000,110928.87000000,111291.61000000,110912.51000000,111100.92000000,146.49389000
1760222700000,111100.93000000,111204.00000000,111007.93000000,111043.27000000,106.85620000
1760223600000,111043.26000000,111114.46000000,110821.38000000,110898.54000000,150.34011000
1760224500000,110898.54000000,111009.61000000,110817.69000000,110949.88000000,104.87183000
1760225400000,110949.88000000,111000.00000000,110792.00000000,110844.81000000,125.67172000
1760226300000,110844.96000000,110890.00000000,110644.00000000,110644.40000000,218.99807000
1760227200000,110644.40000000,110685.63000000,110300.02000000,110328.70000000,206.55803000
1760228100000,110328.70000000,110498.66000000,109907.03000000,109924.92000000,362.21629000
1760229000000,109924.91000000,110472.02000000,109701.01000000,109742.33000000,345.76470000
1760229900000,109742.33000000,109910.74000000,109565.06000000,109641.54000000,257.01270000
1760230800000,109641.54000000,110043.88000000,109641.46000000,110030.46000000,278.20212000
1760231700000,110030.46000000,110123.85000000,109692.60000000,109963.63000000,345.55967000
1760232600000,109963.63000000,110239.23000000,109822.15000000,110007.18000000,331.87050000
1760233500000,110005.31000000,110318.01000000,109856.43000000,109978.56000000,249.77799000
1760234400000,109978.56000000,110283.19000000,109856.78000000,110140.50000000,280.38177000
1760235300000,110140.51000000,110528.34000000,110140.51000000,110447.44000000,191.68918000
1760236200000,110447.44000000,110708.89000000,109948.96000000,110243.85000000,237.54995000
1760237100000,110243.85000000,110247.34000000,109600.00000000,110119.02000000,337.42733000
1760238000000,110119.02000000,111368.14000000,110002.20000000,110708.30000000,627.13940000
1760238900000,110708.29000000,111092.00000000,110521.09000000,110960.34000000,358.20645000
1760239800000,110961.27000000,111230.16000000,110846.15000000,110954.70000000,255.56841000
1760240700000,110954.70000000,110954.70000000,110602.80000000,110676.00000000,120.65975000
1760241600000,110676.00000000,111075.16000000,110617.10000000,111075.16000000,153.31855000
1760242500000,111075.16000000,111216.43000000,111024.18000000,111131.38000000,145.15886000
1760243400000,111131.38000000,111538.46000000,111131.38000000,111500.59000000,204.75805000
1760244300000,111500.59000000,111957.14000000,111377.09000000,111524.87000000,384.58855000
1760245200000,111524.87000000,111524.88000000,111188.00000000,111296.75000000,172.26015000
1760246100000,111296.75000000,111583.93000000,111296.75000000,111583.92000000,81.41932000
1760247000000,111583.92000000,111631.01000000,111421.75000000,111539.14000000,101.81961000
1760247900000,111539.15000000,111816.04000000,111539.14000000,111700.38000000,182.01010000
1760248800000,111700.38000000,111845.00000000,111616.00000000,111835.94000000,133.00170000
1760249700000,111835.94000000,112125.51000000,111706.58000000,111933.62000000,249.79684000
1760250600000,111933.62000000,111933.63000000,111623.26000000,111730.31000000,245.90242000
1760251500000,111730.32000000,111906.15000000,111670.63000000,111686.01000000,135.34618000
1760252400000,111686.02000000,111781.37000000,111581.29000000,111581.29000000,107.36350000
1760253300000,111581.29000000,111933.85000000,111550.00000000,111616.39000000,227.37824000
1760254200000,111616.38000000,111733.15000000,111500.01000000,111584.69000000,111.89844000
1760255100000,111584.69000000,111680.00000000,111491.09000000,111525.20000000,95.27710000
1760256000000,111525.19000000,111713.74000000,111478.00000000,111514.04000000,139.15693000
1760256900000,111514.05000000,111798.99000000,111514.04000000,111762.09000000,104.96159000
1760257800000,111762.09000000,111762.09000000,111600.00000000,111600.01000000,128.40012000
1760258700000,111600.01000000,111624.12000000,111300.00000000,111310.90000000,200.98050000
1760259600000,111310.90000000,111310.90000000,111139.87000000,111200.52000000,131.30505000
1760260500000,111200.52000000,111423.14000000,111194.87000000,111388.99000000,91.03818000
1760261400000,111388.98000000,111620.36000000,111340.68000000,111620.35000000,108.48468000
1760262300000,111620.36000000,111920.01000000,111536.69000000,111837.04000000,265.21745000
1760263200000,111837.05000000,112026.63000000,111742.84000000,111851.24000000,212.53156000
1760264100000,111851.23000000,111857.30000000,111560.00000000,111613.99000000,112.23340000
1760265000000,111613.99000000,111639.81000000,111450.00000000,111584.69000000,104.69036000
1760265900000,111584.69000000,111720.08000000,111516.26000000,111651.64000000,107.52249000
1760266800000,111651.64000000,111906.15000000,111477.61000000,111863.78000000,238.88637000
1760267700000,111863.78000000,111863.78000000,111562.06000000,111740.00000000,164.43192000
1760268600000,111740.00000000,112133.33000000,111684.00000000,111985.00000000,547.97126000
1760269500000,111985.01000000,112015.14000000,111772.74000000,111848.36000000,153.00909000
1760270400000,111848.35000000,112250.00000000,111835.25000000,112134.48000000,226.67551000
1760271300000,112133.57000000,112160.79000000,111928.54000000,112004.64000000,331.56248000
1760272200000,112004.63000000,112034.13000000,111698.80000000,111838.41000000,284.43852000
1760273100000,111838.40000000,111838.41000000,111555.00000000,111789.60000000,171.87555000
1760274000000,111789.61000000,111934.51000000,111617.47000000,111928.53000000,135.17904000
1760274900000,111928.52000000,111933.53000000,111564.13000000,111677.06000000,152.99665000
1760275800000,111677.07000000,111819.28000000,111417.73000000,111818.31000000,561.15640000
1760276700000,111818.30000000,111837.94000000,111265.99000000,111297.52000000,314.48435000
1760277600000,111297.51000000,111498.12000000,111219.96000000,111416.49000000,147.82002000
1760278500000,111416.49000000,111541.71000000,111333.00000000,111481.26000000,87.61538000
1760279400000,111481.26000000,111493.39000000,111177.75000000,111399.68000000,135.62872000
1760280300000,111399.67000000,112990.90000000,111361.59000000,112338.10000000,2427.70688000
1760281200000,112338.11000000,113381.60000000,112078.00000000,113218.53000000,1469.14274000
1760282100000,113218.52000000,113745.84000000,112889.87000000,113169.49000000,1145.15895000
1760283000000,113169.49000000,113185.99000000,112400.00000000,112671.65000000,907.58586000
1760283900000,112671.65000000,113311.32000000,112671.64000000,113198.20000000,521.38959000
1760284800000,113198.20000000,114312.30000000,113198.20000000,113900.01000000,1585.59478000
1760285700000,113900.01000000,113936.08000000,113490.01000000,113649.78000000,527.20881000
1760286600000,113649.78000000,114284.00000000,113372.33000000,114243.06000000,517.55673000
1760287500000,114243.06000000,114700.00000000,113900.50000000,114069.35000000,970.20175000
1760288400000,114069.35000000,114466.94000000,113873.04000000,114317.15000000,462.08232000
1760289300000,114317.14000000,114453.25000000,114246.96000000,114336.93000000,317.94895000
1760290200000,114336.93000000,114399.47000000,114015.27000000,114334.04000000,344.53469000
1760291100000,114334.04000000,114364.21000000,113516.38000000,113799.99000000,489.77541000
1760292000000,113799.99000000,114236.87000000,113782.00000000,114046.61000000,250.79009000
1760292900000,114046.60000000,114177.38000000,113844.00000000,113894.18000000,177.16316000
1760293800000,113894.19000000,114017.41000000,113553.81000000,113621.81000000,240.76124000
1760294700000,113621.80000000,113905.09000000,113555.90000000,113878.93000000,149.21091000
1760295600000,113878.93000000,114362.01000000,113826.65000000,114347.29000000,170.82652000
1760296500000,114347.28000000,114390.97000000,114194.00000000,114289.99000000,127.12704000
1760297400000,114289.99000000,114396.69000000,114090.34000000,114176.89000000,102.78593000
1760298300000,114176.89000000,114365.41000000,114121.40000000,114342.28000000,201.78059000
1760299200000,114342.28000000,114806.05000000,114342.27000000,114602.16000000,397.87576000
1760300100000,114602.15000000,115357.10000000,114562.00000000,115230.89000000,488.57552000
1760301000000,115230.88000000,115468.65000000,114946.49000000,115105.33000000,606.36997000
1760301900000,115105.33000000,115291.35000000,114900.00000000,114927.97000000,324.54129000
1760302800000,114927.97000000,115600.00000000,114674.21000000,115361.13000000,556.99100000
1760303700000,115361.12000000,115403.14000000,114700.00000000,114953.14000000,395.43479000
1760304600000,114953.15000000,114957.47000000,114217.75000000,114622.81000000,431.16004000
1760305500000,114622.82000000,114950.71000000,114503.24000000,114882.06000000,228.07504000
1760306400000,114882.06000000,115770.00000000,114882.06000000,115374.57000000,712.69516000
1760307300000,115374.58000000,115607.06000000,115176.35000000,115233.74000000,502.88857000
1760308200000,115233.75000000,115408.24000000,115101.46000000,115389.99000000,282.01261000
1760309100000,115390.00000000,115536.83000000,115185.47000000,115221.40000000,245.79991000
1760310000000,115221.40000000,115250.01000000,114745.05000000,114892.21000000,473.25783000
1760310900000,114892.20000000,115322.00000000,114733.65000000,115245.25000000,234.85211000
1760311800000,115245.25000000,115350.80000000,114841.78000000,114963.15000000,168.34444000
1760312700000,114963.15000000,115144.57000000,114900.00000000,114958.80000000,222.96032000
1760313600000,114958.81000000,115241.48000000,114766.69000000,115239.22000000,433.94934000
1760314500000,115239.23000000,115888.00000000,115218.63000000,115218.63000000,553.92661000
1760315400000,115218.64000000,115225.99000000,114966.32000000,115136.36000000,271.19177000
1760316300000,115136.31000000,115482.43000000,114980.75000000,115280.84000000,221.16944000
1760317200000,115280.83000000,115396.68000000,115079.18000000,115180.00000000,283.22065000
1760318100000,115180.01000000,115654.62000000,115084.04000000,115602.00000000,255.05870000
1760319000000,115602.00000000,115750.00000000,115503.00000000,115671.06000000,176.56571000
1760319900000,115671.05000000,115746.10000000,115560.04000000,115713.32000000,99.65317000
1760320800000,115713.31000000,115963.81000000,115262.29000000,115327.95000000,318.99475000
1760321700000,115327.95000000,115360.00000000,115001.62000000,115210.69000000,224.25631000
1760322600000,115210.69000000,115427.93000000,115174.76000000,115323.06000000,201.53446000
1760323500000,115323.06000000,115475.34000000,115274.70000000,115319.97000000,238.05526000
1760324400000,115319.98000000,115613.70000000,115274.71000000,115471.15000000,184.64702000
1760325300000,115471.15000000,115471.15000000,115111.91000000,115157.11000000,142.69860000
1760326200000,115157.11000000,115215.16000000,114778.00000000,114864.42000000,318.37253000
1760327100000,114864.42000000,114890.00000000,114619.45000000,114821.12000000,200.31426000
1760328000000,114821.13000000,115000.00000000,114658.84000000,114728.09000000,168.55901000
1760328900000,114728.10000000,114856.62000000,114616.01000000,114651.46000000,179.00331000
1760329800000,114651.46000000,114999.99000000,114600.00000000,114616.31000000,337.50461000
1760330700000,114616.31000000,114722.46000000,114398.24000000,114708.15000000,400.94329000
1760331600000,114708.15000000,114766.74000000,114500.02000000,114740.01000000,115.16202000
1760332500000,114740.01000000,114834.70000000,114563.53000000,114713.83000000,101.85637000
1760333400000,114713.82000000,114736.24000000,114532.06000000,114582.26000000,437.97130000
1760334300000,114582.27000000,114683.86000000,114537.21000000,114611.82000000,179.98786000
1760335200000,114611.82000000,114840.00000000,114417.77000000,114780.11000000,124.45454000
1760336100000,114780.12000000,115123.71000000,114758.69000000,115099.99000000,203.62618000
1760337000000,115099.99000000,115379.84000000,114992.61000000,115002.72000000,142.98600000
1760337900000,115002.71000000,115290.44000000,114911.12000000,115221.22000000,128.34549000
1760338800000,115221.23000000,115485.80000000,115034.00000000,115399.66000000,192.69095000
1760339700000,115399.65000000,115552.01000000,115325.01000000,115493.80000000,140.43095000
1760340600000,115493.80000000,115554.83000000,115352.00000000,115429.93000000,269.84042000
1760341500000,115429.92000000,115429.93000000,115101.02000000,115399.67000000,313.65083000
1760342400000,115399.66000000,115415.64000000,115179.75000000,115320.72000000,203.26875000
1760343300000,115320.73000000,115401.77000000,115138.00000000,115290.70000000,119.54481000
1760344200000,115290.71000000,115427.00000000,115164.22000000,115212.11000000,167.89210000
1760345100000,115212.11000000,115438.17000000,115175.71000000,115254.23000000,154.14621000
1760346000000,115254.23000000,115254.23000000,114748.38000000,114801.34000000,539.53653000
1760346900000,114801.34000000,114995.11000000,114781.62000000,114950.00000000,267.67677000
1760347800000,114950.00000000,115169.64000000,114928.00000000,115113.08000000,118.52913000
1760348700000,115113.08000000,115199.58000000,115088.67000000,115127.04000000,111.82313000
1760349600000,115127.05000000,115162.00000000,114942.40000000,114986.55000000,214.53679000
1760350500000,114986.56000000,115051.50000000,114823.26000000,114884.69000000,226.84798000
1760351400000,114884.69000000,114937.27000000,114740.34000000,114794.43000000,348.68363000
1760352300000,114794.43000000,114970.85000000,114764.48000000,114810.62000000,106.61562000
1760353200000,114810.61000000,114810.61000000,114158.78000000,114550.00000000,839.58243000
1760354100000,114550.00000000,114604.63000000,113616.50000000,113643.33000000,472.86579000
1760355000000,113643.33000000,114206.00000000,113629.13000000,114082.25000000,510.34150000
1760355900000,114082.25000000,114380.00000000,113981.99000000,114180.00000000,158.97129000
1760356800000,114180.00000000,114473.13000000,113931.16000000,114377.05000000,265.67431000
1760357700000,114377.04000000,114377.05000000,114193.50000000,114353.92000000,152.92390000
1760358600000,114353.92000000,114665.97000000,114254.88000000,114521.39000000,516.73695000
1760359500000,114521.38000000,114748.97000000,114327.41000000,114412.26000000,274.13540000
1760360400000,114412.25000000,114704.10000000,114249.98000000,114372.06000000,299.73900000
1760361300000,114372.06000000,114548.00000000,114220.07000000,114345.70000000,190.85095000
1760362200000,114346.54000000,115530.00000000,114312.84000000,114952.06000000,935.81243000
1760363100000,114952.05000000,115400.00000000,114457.30000000,115345.79000000,388.79653000
1760364000000,115345.79000000,115476.18000000,114880.22000000,114965.27000000,408.58405000
1760364900000,114965.27000000,115072.58000000,114177.80000000,114318.48000000,393.01181000
1760365800000,114318.49000000,114800.00000000,113972.00000000,114547.00000000,331.77037000
1760366700000,114547.01000000,114608.74000000,113800.01000000,114036.63000000,301.51743000
1760367600000,114036.63000000,114600.00000000,113968.02000000,114418.31000000,245.25335000
1760368500000,114418.30000000,114584.87000000,114203.75000000,114259.37000000,229.75824000
1760369400000,114259.37000000,114545.11000000,114108.16000000,114174.85000000,319.40342000
1760370300000,114174.85000000,114727.95000000,114174.85000000,114312.10000000,284.16073000
1760371200000,114312.09000000,115174.00000000,114270.89000000,114912.79000000,350.84225000
1760372100000,114912.80000000,114960.00000000,114388.74000000,114457.27000000,324.52763000
1760373000000,114457.27000000,114580.00000000,114353.17000000,114392.02000000,165.20954000
1760373900000,114392.01000000,114800.00000000,114363.47000000,114669.24000000,144.46320000
1760374800000,114669.25000000,114985.56000000,114458.36000000,114575.17000000,187.12098000
1760375700000,114575.17000000,114685.66000000,114458.36000000,114546.00000000,112.58703000
1760376600000,114546.00000000,114698.00000000,114420.40000000,114458.37000000,134.73481000
1760377500000,114458.36000000,115053.43000000,114215.79000000,115040.55000000,235.45774000
1760378400000,115040.55000000,115090.99000000,114710.00000000,114751.33000000,217.32175000
1760379300000,114751.32000000,115311.39000000,114751.32000000,115258.40000000,240.47508000
1760380200000,115258.39000000,115377.48000000,114977.58000000,115205.07000000,145.74306000
1760381100000,115205.06000000,115279.28000000,115011.72000000,115160.63000000,121.38245000
1760382000000,115160.63000000,115268.95000000,115070.00000000,115268.95000000,165.10797000
1760382900000,115268.94000000,115730.00000000,115210.82000000,115602.30000000,329.40549000
1760383800000,115602.30000000,115729.31000000,115485.75000000,115700.05000000,147.87536000
1760384700000,115700.04000000,115891.30000000,115596.52000000,115792.84000000,346.66867000
1760385600000,115792.84000000,115868.00000000,115542.72000000,115650.17000000,140.12635000
1760386500000,115650.17000000,115676.30000000,115485.76000000,115493.17000000,90.21250000
1760387400000,115493.17000000,115560.00000000,115400.00000000,115456.30000000,87.71769000
1760388300000,115456.29000000,115739.96000000,115456.29000000,115713.37000000,101.30100000
1760389200000,115713.37000000,115786.04000000,115564.00000000,115635.94000000,72.41154000
1760390100000,115635.93000000,115785.01000000,115553.33000000,115632.35000000,79.62838000
1760391000000,115632.36000000,115693.25000000,115620.00000000,115621.78000000,41.50086000
1760391900000,115621.79000000,115700.00000000,115605.70000000,115700.00000000,28.23752000
1760392800000,115700.00000000,115835.04000000,115680.00000000,115741.08000000,121.61801000
1760393700000,115741.09000000,115784.92000000,115583.03000000,115583.04000000,70.14255000
1760394600000,115583.03000000,115602.39000000,115442.67000000,115559.62000000,79.10657000
1760395500000,115559.62000000,115585.21000000,115465.53000000,115507.19000000,62.08309000
1760396400000,115507.20000000,115507.20000000,115308.00000000,115347.94000000,125.64395000
1760397300000,115347.94000000,115437.42000000,115323.11000000,115388.11000000,88.93556000
1760398200000,115388.10000000,115432.88000000,115094.57000000,115185.68000000,174.29776000
1760399100000,115185.68000000,115208.38000000,115005.44000000,115166.00000000,165.74095000
1760400000000,115166.00000000,115226.16000000,115049.16000000,115226.15000000,165.71874000
1760400900000,115226.15000000,115378.00000000,115151.00000000,115209.22000000,191.53871000
1760401800000,115209.21000000,115409.96000000,115093.92000000,115165.99000000,183.94865000
1760402700000,115165.99000000,115165.99000000,114871.93000000,114959.03000000,217.83363000
1760403600000,114959.02000000,114991.99000000,114542.00000000,114675.12000000,280.90922000
1760404500000,114675.13000000,114771.83000000,114523.33000000,114565.07000000,157.80249000
1760405400000,114565.07000000,114593.58000000,114464.20000000,114519.44000000,101.89956000
1760406300000,114519.44000000,114519.44000000,114137.93000000,114274.57000000,164.70797000
1760407200000,114274.57000000,114298.08000000,114090.50000000,114093.98000000,117.31602000
1760408100000,114093.97000000,114140.89000000,113900.51000000,114013.98000000,221.39092000
1760409000000,114013.97000000,114115.09000000,113790.00000000,113860.51000000,150.26921000
1760409900000,113860.51000000,113971.43000000,113647.05000000,113647.05000000,362.42460000
1760410800000,113647.05000000,113657.55000000,113279.76000000,113500.82000000,668.14118000
1760411700000,113500.82000000,113697.64000000,113306.75000000,113329.53000000,228.15484000
1760412600000,113329.53000000,113530.62000000,113319.02000000,113497.22000000,99.51003000
1760413500000,113497.22000000,113700.00000000,113436.00000000,113500.00000000,145.27884000
1760414400000,113500.00000000,113599.99000000,113225.68000000,113430.01000000,228.07071000
1760415300000,113430.01000000,113547.61000000,113282.00000000,113495.90000000,177.80251000
1760416200000,113495.89000000,113496.75000000,113104.38000000,113181.64000000,198.60177000
1760417100000,113181.65000000,113188.63000000,112787.00000000,113062.09000000,585.42942000
1760418000000,113062.09000000,113691.00000000,112994.54000000,113517.56000000,479.24274000
1760418900000,113517.56000000,113548.00000000,112994.29000000,113031.91000000,357.83158000
1760419800000,113031.92000000,113116.78000000,112390.00000000,112492.48000000,667.77881000
1760420700000,112492.48000000,112699.79000000,112390.00000000,112493.11000000,291.40932000
1760421600000,112493.10000000,112699.21000000,112464.14000000,112552.85000000,265.76143000
1760422500000,112551.70000000,112555.91000000,112260.09000000,112282.32000000,323.31728000
1760423400000,112282.33000000,112435.61000000,111803.37000000,111837.38000000,559.18407000
1760424300000,111837.38000000,112155.20000000,111355.01000000,111987.38000000,705.41779000
1760425200000,111987.39000000,112156.89000000,111679.76000000,111948.01000000,271.92787000
1760426100000,111948.00000000,112194.00000000,111802.63000000,112079.14000000,235.73799000
1760427000000,112079.14000000,112090.75000000,111508.14000000,111668.97000000,579.67388000
1760427900000,111668.98000000,111770.00000000,111445.72000000,111724.41000000,359.11198000
1760428800000,111724.41000000,111904.99000000,111513.63000000,111884.76000000,340.95687000
1760429700000,111884.76000000,112000.00000000,111647.70000000,111973.10000000,242.45118000
1760430600000,111972.90000000,112140.00000000,111903.92000000,112081.87000000,202.85024000
1760431500000,112081.87000000,112112.29000000,111735.47000000,111803.33000000,193.62592000
1760432400000,111803.33000000,112000.00000000,111752.79000000,111774.34000000,132.24224000
1760433300000,111774.34000000,111897.76000000,111624.62000000,111767.91000000,160.76641000
1760434200000,111767.92000000,111900.00000000,111420.00000000,111513.94000000,182.17356000
1760435100000,111513.93000000,111537.94000000,111055.91000000,111287.89000000,462.74950000
1760436000000,111287.90000000,111336.11000000,110857.89000000,110951.89000000,430.19979000
1760436900000,110951.90000000,110965.94000000,110348.11000000,110378.14000000,622.22215000
1760437800000,110378.14000000,110680.00000000,110012.24000000,110377.22000000,608.76805000
1760438700000,110377.23000000,110700.00000000,110186.00000000,110623.58000000,276.72269000
1760439600000,110623.58000000,111355.24000000,110614.25000000,111355.24000000,462.37024000
1760440500000,111355.23000000,111617.68000000,111226.60000000,111480.83000000,458.22327000
1760441400000,111480.82000000,111630.28000000,111293.41000000,111332.77000000,289.24044000
1760442300000,111332.78000000,111524.57000000,111266.12000000,111313.98000000,216.27223000
1760443200000,111313.98000000,111361.15000000,110952.00000000,111256.26000000,328.86279000
1760444100000,111256.26000000,111287.09000000,110966.32000000,111248.91000000,194.64413000
1760445000000,111248.90000000,111280.00000000,110766.34000000,110883.30000000,253.14976000
1760445900000,110883.30000000,111125.94000000,110737.29000000,110803.28000000,200.24959000
1760446800000,110803.29000000,110960.00000000,110488.00000000,110700.00000000,224.09061000
1760447700000,110700.00000000,110799.99000000,110350.00000000,110753.65000000,436.20259000
1760448600000,110753.64000000,110914.94000000,109866.00000000,110680.00000000,1066.00036000
1760449500000,110680.00000000,111329.71000000,110518.61000000,111014.38000000,693.72795000
1760450400000,111014.38000000,111688.00000000,110905.73000000,111670.14000000,549.81802000
1760451300000,111670.15000000,112200.00000000,111615.47000000,111818.85000000,796.99828000
1760452200000,111818.85000000,111917.02000000,111359.75000000,111824.12000000,423.62507000
1760453100000,111824.12000000,112104.97000000,111391.00000000,111435.21000000,338.20827000
1760454000000,111435.20000000,111780.00000000,111147.26000000,111199.62000000,283.85614000
1760454900000,111199.62000000,111529.92000000,111062.15000000,111507.29000000,230.08883000
1760455800000,111507.29000000,112286.00000000,111395.58000000,112137.51000000,463.66594000
1760456700000,112137.51000000,112943.82000000,112112.89000000,112900.43000000,703.79898000
1760457600000,112900.44000000,112929.26000000,112284.96000000,112509.99000000,533.49853000
1760458500000,112509.99000000,113187.62000000,112411.75000000,112732.80000000,919.75615000
1760459400000,112732.80000000,112881.18000000,112228.89000000,112756.86000000,505.92304000
1760460300000,112756.86000000,112875.19000000,112189.42000000,112328.83000000,470.36520000
1760461200000,112328.83000000,112862.57000000,111692.31000000,112751.66000000,795.72883000
1760462100000,112751.76000000,112922.01000000,112616.00000000,112780.71000000,587.04525000
1760463000000,112780.70000000,112907.99000000,112352.00000000,112686.89000000,287.86868000
1760463900000,112686.89000000,112933.65000000,112640.13000000,112774.97000000,360.77039000
1760464800000,112774.98000000,113368.85000000,112726.00000000,113260.71000000,389.39463000
1760465700000,113260.71000000,113450.00000000,113130.33000000,113153.72000000,284.45481000
1760466600000,113153.72000000,113350.96000000,112800.00000000,112849.06000000,323.85179000
1760467500000,112849.06000000,113137.47000000,112662.72000000,112861.36000000,291.56159000
1760468400000,112861.36000000,113201.15000000,112861.36000000,113176.00000000,217.55368000
1760469300000,113176.00000000,113544.53000000,113176.00000000,113371.33000000,246.83182000
1760470200000,113371.34000000,113435.00000000,112021.59000000,112104.75000000,812.03468000
1760471100000,112104.75000000,112818.15000000,112025.47000000,112613.70000000,409.37256000
1760472000000,112613.69000000,112780.00000000,112230.46000000,112559.99000000,250.21821000
1760472900000,112560.00000000,112908.35000000,112506.00000000,112810.01000000,154.41839000
1760473800000,112810.01000000,112891.44000000,112704.07000000,112874.97000000,75.21029000
1760474700000,112874.97000000,113008.47000000,112812.95000000,112992.87000000,85.01070000
1760475600000,112992.88000000,113000.00000000,112683.58000000,112746.13000000,143.83290000
1760476500000,112746.13000000,112994.07000000,112707.16000000,112981.35000000,193.38250000
1760477400000,112981.35000000,113169.78000000,112876.00000000,113093.39000000,148.38081000
1760478300000,113093.39000000,113186.00000000,112995.75000000,113128.70000000,75.46451000
1760479200000,113128.70000000,113577.00000000,113128.70000000,113440.01000000,238.26147000
1760480100000,113440.01000000,113445.63000000,113150.69000000,113184.64000000,115.78046000
1760481000000,113184.63000000,113195.05000000,112916.67000000,112943.79000000,100.62952000
1760481900000,112943.79000000,113240.00000000,112822.16000000,113211.87000000,133.96048000
1760482800000,113211.87000000,113499.99000000,113133.04000000,113445.13000000,145.57828000
1760483700000,113445.12000000,113520.00000000,113347.92000000,113426.01000000,91.51705000
1760484600000,113426.01000000,113479.13000000,113266.48000000,113266.49000000,134.10114000
1760485500000,113266.48000000,113300.00000000,112998.22000000,113028.14000000,136.60555000
1760486400000,113028.13000000,113042.32000000,112771.84000000,112792.35000000,244.78439000
1760487300000,112792.35000000,113019.71000000,112650.00000000,112827.59000000,334.89601000
1760488200000,112827.58000000,112996.00000000,112602.02000000,112937.72000000,291.33718000
1760489100000,112937.73000000,113112.41000000,112807.19000000,112993.86000000,210.30812000
1760490000000,112993.85000000,113005.57000000,112384.32000000,112726.98000000,396.65092000
1760490900000,112726.97000000,112869.41000000,112482.06000000,112482.06000000,223.05284000
1760491800000,112482.07000000,112523.27000000,112326.26000000,112511.47000000,151.63718000
1760492700000,112511.47000000,112772.39000000,112434.00000000,112738.17000000,99.38683000
1760493600000,112738.17000000,112990.47000000,112673.90000000,112955.48000000,155.60403000
1760494500000,112955.47000000,113568.96000000,112860.12000000,113568.96000000,272.53716000
1760495400000,113568.95000000,113612.35000000,112993.75000000,113030.64000000,297.17425000
1760496300000,113030.65000000,113093.90000000,112809.93000000,112809.94000000,86.78168000
1760497200000,112809.94000000,112866.77000000,112338.72000000,112486.44000000,173.70360000
1760498100000,112486.44000000,112499.99000000,111938.18000000,112260.00000000,220.33035000
1760499000000,112260.00000000,112260.00000000,111870.00000000,112019.99000000,187.11039000
1760499900000,112019.99000000,112135.13000000,111825.93000000,112024.29000000,181.25419000
1760500800000,112024.30000000,112108.39000000,111746.76000000,112019.10000000,511.86219000
1760501700000,112019.10000000,112330.70000000,111946.56000000,112180.14000000,198.89256000
1760502600000,112180.13000000,112255.65000000,112072.17000000,112206.73000000,174.43994000
1760503500000,112206.73000000,112465.50000000,112153.11000000,112344.81000000,260.53536000
1760504400000,112344.81000000,112528.34000000,112322.26000000,112487.10000000,171.32352000
1760505300000,112487.10000000,112567.85000000,112230.89000000,112309.89000000,176.99894000
1760506200000,112309.89000000,112659.00000000,112188.74000000,112550.90000000,171.62600000
1760507100000,112550.90000000,112550.90000000,112356.78000000,112431.95000000,103.41837000
1760508000000,112431.95000000,112485.71000000,112186.24000000,112229.93000000,107.81722000
1760508900000,112229.93000000,112256.00000000,111896.07000000,111944.00000000,204.01006000
1760509800000,111944.01000000,112563.80000000,111908.15000000,112320.27000000,214.37151000
1760510700000,112320.27000000,112496.56000000,112295.94000000,112460.47000000,214.30953000
1760511600000,112460.48000000,112599.84000000,112235.76000000,112489.33000000,290.30558000
1760512500000,112489.33000000,112680.00000000,112349.23000000,112349.24000000,286.82035000
1760513400000,112349.23000000,112485.18000000,112338.00000000,112434.83000000,212.51490000
1760514300000,112434.83000000,112590.51000000,112387.88000000,112584.50000000,142.95771000
