timestamp,close,pred_raw_h1,pred_raw_h24,pred_thetaOrtho_h1,pred_thetaOrtho_h24
2025-01-01T17:00:00,94143.85,94090.49,94090.49,93709.6375511698,94177.21607115823
2025-01-01T18:00:00,94340.06,94143.85,94143.85,93748.37244471497,94213.94889313528
2025-01-01T19:00:00,94627.07,94340.06,94340.06,93788.14985374286,94249.09545683517
2025-01-01T20:00:00,94786.23,94627.07,94627.07,93838.83429900129,94297.1379147772
2025-01-01T21:00:00,94978.48,94786.23,94786.23,93882.15090174976,94330.85985253139
2025-01-01T22:00:00,94802.98,94978.48,94978.48,93931.15289820661,94370.5698666732
2025-01-01T23:00:00,94591.79,94802.98,94802.98,93982.86444626165,94415.9694576341
2025-01-02T00:00:00,95128.59,94591.79,94591.79,94022.51738429158,94444.22687003085
2025-01-02T01:00:00,94862.72,95128.59,95128.59,94079.60172156626,94492.89104086999
2025-01-02T02:00:00,95234.36,94862.72,94862.72,94134.85670248655,94541.1970371055
2025-01-02T03:00:00,95010.33,95234.36,95234.36,94200.28168701872,94600.3605115208
2025-01-02T04:00:00,95708.07,95010.33,95010.33,94261.0471355456,94654.17932189064
2025-01-02T05:00:00,95596.48,95708.07,95708.07,94337.87275628324,94724.23934914912
2025-01-02T06:00:00,95574.99,95596.48,95596.48,94411.40581618006,94789.79565842751
2025-01-02T07:00:00,95822.0,95574.99,95574.99,94463.67790314677,94821.63084924611
2025-01-02T08:00:00,96150.0,95822.0,95822.0,94521.40208378609,94858.8706028798
2025-01-02T09:00:00,96755.51,96150.0,96150.0,94590.63072471245,94910.07008416645
2025-01-02T10:00:00,96708.0,96755.51,96755.51,94672.84566341789,94974.19805720897
2025-01-02T11:00:00,96732.99,96708.0,96708.0,94757.00089552882,95041.7048879972
2025-01-02T12:00:00,96850.01,96732.99,96732.99,94826.5554297663,95085.75056713066
2025-01-02T13:00:00,96458.17,96850.01,96850.01,94907.05677581855,95145.62752852814
2025-01-02T14:00:00,97256.49,96458.17,96458.17,94971.39120759218,95184.71509748367
2025-01-02T15:00:00,96455.01,97256.49,97256.49,95058.77731045522,95250.57559425899
2025-01-02T16:00:00,97229.74,96455.01,96455.01,95119.83827049016,95284.65647667692
2025-01-02T17:00:00,96757.57,97229.74,97229.74,95188.8747487297,95322.24291304196
2025-01-02T18:00:00,97319.74,96757.57,96757.57,95244.72665106587,95345.12033159603
2025-01-02T19:00:00,97317.74,97319.74,97319.74,94246.74542294073,94526.97873492184
2025-01-02T20:00:00,97306.46,97317.74,97317.74,94338.96679623006,94624.27184988551
2025-01-02T21:00:00,97212.68,97306.46,97306.46,94430.59307357596,94718.73830474948
2025-01-02T22:00:00,96911.04,97212.68,97212.68,94519.62691341485,94807.74056304574
2025-01-02T23:00:00,96984.79,96911.04,96911.04,94601.02777078358,94881.0910421405
2025-01-03T00:00:00,96825.82,96984.79,96984.79,94683.79910079802,94959.62099643417
2025-01-03T01:00:00,96985.47,96825.82,96825.82,94762.39116302485,95033.20434203987
2025-01-03T02:00:00,96966.85,96985.47,96985.47,94844.36878330684,95114.00809153864
2025-01-03T03:00:00,97062.3,96966.85,96966.85,94925.51656189666,95196.05937614445
2025-01-03T04:00:00,96813.41,97062.3,97062.3,95008.37164318888,95276.28213770274
2025-01-03T05:00:00,96765.34,96813.41,96813.41,95084.90473726208,95351.11848345249
2025-01-03T06:00:00,96539.49,96765.34,96765.34,95159.5457248864,95413.04388118927
2025-01-03T07:00:00,96304.0,96539.49,96539.49,95228.10973999377,95463.11973322881
2025-01-03T08:00:00,96129.97,96304.0,96304.0,95290.19364565218,95496.37618099822
2025-01-03T09:00:00,96554.32,96129.97,96129.97,95347.46721600457,95528.52582607491
2025-01-03T10:00:00,96488.53,96554.32,96554.32,95413.8095478981,95566.44247096125
2025-01-03T11:00:00,96757.58,96488.53,96488.53,95477.55426118149,95596.07144769911
2025-01-03T12:00:00,96666.66,96757.58,96757.58,95546.65322828954,95633.50639767505
2025-01-03T13:00:00,96504.79,96666.66,96666.66,95612.57239148559,95667.44963859874
2025-01-03T14:00:00,97016.01,96504.79,96504.79,95673.7446222209,95700.7684069044
2025-01-03T15:00:00,97521.35,97016.01,97016.01,95050.89792068284,95276.13143474358
2025-01-03T16:00:00,97868.2,97521.35,97521.35,95126.50291952182,95364.22174473984
2025-01-03T17:00:00,98026.0,97868.2,97868.2,95209.56193829323,95460.86371529821
2025-01-03T18:00:00,98527.98,98026.0,98026.0,95296.43540854167,95561.19260879554
2025-01-03T19:00:00,98592.01,98527.98,98527.98,95393.5669047386,95673.86854238913
2025-01-03T20:00:00,98311.52,98592.01,98592.01,95491.0292043801,95787.10350611669
2025-01-03T21:00:00,98272.7,98311.52,98311.52,95582.43192550444,95892.19210123393
2025-01-03T22:00:00,98296.37,98272.7,98272.7,95672.39366691191,95995.29585615448
2025-01-03T23:00:00,98174.18,98296.37,98296.37,94556.83308952149,94617.87155598689
2025-01-04T00:00:00,97950.01,98174.18,98174.18,94595.03381443661,94666.72036567696
2025-01-04T01:00:00,98040.0,97950.01,97950.01,94631.76067605584,94713.35993410955
2025-01-04T02:00:00,98304.51,98040.0,98040.0,94667.17373243807,94758.52564116464
2025-01-04T03:00:00,98200.0,98304.51,98304.51,94690.53843274768,94949.24902485411
2025-01-04T04:00:00,98001.0,98200.0,98200.0,94843.31006202185,95079.68695431024
2025-01-04T05:00:00,98126.21,98001.0,98001.0,94219.7728360273,94141.8834792756
2025-01-04T06:00:00,98127.54,98126.21,98126.21,94255.27395747475,94237.26373572688
2025-01-04T07:00:00,98271.88,98127.54,98127.54,94300.49730792343,94337.33188701044
2025-01-04T08:00:00,97906.07,98271.88,98271.88,94355.31402585293,94443.17052922613
2025-01-04T09:00:00,97690.37,97906.07,97906.07,94404.59930480957,94542.57362469565
2025-01-04T10:00:00,97789.32,97690.37,97690.37,94780.58608694958,95473.0211629618
2025-01-04T11:00:00,97889.39,97789.32,97789.32,94812.55924533945,95491.6569141117
2025-01-04T12:00:00,97888.12,97889.39,97889.39,94833.62290405728,94772.88524099198
2025-01-04T13:00:00,97973.05,97888.12,97888.12,94943.93852376495,94820.79982837936
2025-01-04T14:00:00,98035.04,97973.05,97973.05,95077.32518980022,94907.76317654742
2025-01-04T15:00:00,97657.94,98035.04,98035.04,95222.96650399061,95020.99104913199
2025-01-04T16:00:00,97704.6,97657.94,97657.94,95362.50539273003,95140.56106023309
2025-01-04T17:00:00,98016.26,97704.6,97704.6,95272.32987915432,95433.54757335864
2025-01-04T18:00:00,97961.56,98016.26,98016.26,95393.78550575941,95417.69300866392
2025-01-04T19:00:00,98166.26,97961.56,97961.56,95523.06927186518,95406.37522660106
2025-01-04T20:00:00,98599.02,98166.26,98166.26,95661.79900410907,95404.72883773824
2025-01-04T21:00:00,98362.43,98599.02,98599.02,95815.85894616047,95418.9225908876
2025-01-04T22:00:00,98417.25,98362.43,98362.43,95965.25615586704,95441.82219840003
2025-01-04T23:00:00,98220.5,98417.25,98417.25,96109.94730257899,95477.6160508786
2025-01-05T00:00:00,98213.43,98220.5,98220.5,96246.85845678672,95525.5621558416
2025-01-05T01:00:00,98123.53,98213.43,98213.43,96376.29636658434,95587.99183588062
2025-01-05T02:00:00,98227.48,98123.53,98123.53,96495.51569219716,95664.21323572808
2025-01-05T03:00:00,98187.96,98227.48,98227.48,96608.99445029881,95756.67226464064
2025-01-05T04:00:00,98357.46,98187.96,98187.96,96190.08864731493,96554.51221564063
2025-01-05T05:00:00,98358.98,98357.46,98357.46,96255.72617086844,96629.71183951454
2025-01-05T06:00:00,98451.47,98358.98,98358.98,96323.06523869945,96706.66253310692
2025-01-05T07:00:00,98268.77,98451.47,98451.47,96393.1361164909,96786.68395395111
2025-01-05T08:00:00,97861.04,98268.77,98268.77,96459.3880495405,96861.90219462407
2025-01-05T09:00:00,97652.2,97861.04,97861.04,96519.24878828945,96929.03497495619
2025-01-05T10:00:00,97737.48,97652.2,97652.2,96576.97677046963,96993.25313568996
2025-01-05T11:00:00,97641.63,97737.48,97737.48,98160.33727103964,98762.35389790087
2025-01-05T12:00:00,97770.01,97641.63,97641.63,98195.86916615021,98799.30059660919
2025-01-05T13:00:00,97689.96,97770.01,97770.01,98232.5360058106,98838.13516477046
2025-01-05T14:00:00,97855.06,97689.96,97689.96,98267.57534101636,98874.01039064681
2025-01-05T15:00:00,98028.98,97855.06,97855.06,98304.18923040348,98912.62460124589
2025-01-05T16:00:00,98035.17,98028.98,98028.98,98341.90528288884,98953.93471959981
2025-01-05T17:00:00,97731.08,98035.17,98035.17,98379.21676886668,98994.28851452378
2025-01-05T18:00:00,97918.91,97731.08,97731.08,98888.75505379253,98684.75815403229
2025-01-05T19:00:00,98079.63,97918.91,97918.91,98913.88977555429,98724.57965694829
2025-01-05T20:00:00,98275.71,98079.63,98079.63,98941.82590021215,98770.47916424433
2025-01-05T21:00:00,98496.52,98275.71,98275.71,98973.25135439775,98816.36021438726
2025-01-05T22:00:00,98695.21,98496.52,98496.52,99008.82619347227,98868.59310026243
2025-01-05T23:00:00,98363.61,98695.21,98695.21,99047.97441143061,98924.04574391099
2025-01-06T00:00:00,98217.23,98363.61,98363.61,99078.16776567335,98966.52309707523
2025-01-06T01:00:00,98759.43,98217.23,98217.23,99103.50731095199,98990.31761202445
2025-01-06T02:00:00,98815.39,98759.43,98759.43,99140.30374881838,99025.16954769744
2025-01-06T03:00:00,99037.57,98815.39,98815.39,99177.1243807085,99060.91523446125
2025-01-06T04:00:00,99466.09,99037.57,99037.57,99217.91284326704,99103.30150027169
2025-01-06T05:00:00,99600.0,99466.09,99466.09,99267.48975746446,99156.57075815683
2025-01-06T06:00:00,99512.21,99600.0,99600.0,99318.89559014697,99212.599226597
2025-01-06T07:00:00,99318.7,99512.21,99512.21,99366.85871578688,99262.98967225164
2025-01-06T08:00:00,99043.49,99318.7,99318.7,99409.04036440486,99311.18562030142
2025-01-06T09:00:00,98999.99,99043.49,99043.49,99443.58203324337,99354.20197095646
2025-01-06T10:00:00,98767.96,98999.99,98999.99,99475.80298321672,99389.8844596924
2025-01-06T11:00:00,99259.99,98767.96,98767.96,99501.33249928155,99417.4396761666
2025-01-06T12:00:00,99157.12,99259.99,99259.99,99537.31476794087,99460.74224426909
2025-01-06T13:00:00,99492.51,99157.12,99157.12,99569.59248058723,99496.3352216803
2025-01-06T14:00:00,100737.03,99492.51,99492.51,98498.84553261338,97876.37988781107
2025-01-06T15:00:00,102147.95,100737.03,100737.03,98562.46740159653,97961.48767257071
2025-01-06T16:00:00,102158.67,102147.95,102147.95,99774.56966571699,99740.63273761937
2025-01-06T17:00:00,101831.95,102158.67,102158.67,99872.28412739186,99857.79289753492
2025-01-06T18:00:00,101738.8,101831.95,101831.95,99960.87362585818,99965.04657783208
2025-01-06T19:00:00,101817.22,101738.8,101738.8,100045.88586836444,100069.38210624918
2025-01-06T20:00:00,102127.38,101817.22,101817.22,100131.4211935642,100177.15192202898
2025-01-06T21:00:00,101611.92,102127.38,102127.38,100222.87791192197,100291.47607454998
2025-01-06T22:00:00,102011.98,101611.92,101611.92,100300.80769653978,100389.35617955633
2025-01-06T23:00:00,102235.6,102011.98,102011.98,100386.87829026,100499.97147297132
2025-01-07T00:00:00,102042.46,102235.6,102235.6,100476.59954147437,100604.30878048415
2025-01-07T01:00:00,101915.66,102042.46,102042.46,100560.3974606029,100706.21887821272
2025-01-07T02:00:00,101677.66,101915.66,101915.66,100639.99545340138,100811.06887260644
2025-01-07T03:00:00,101708.08,101677.66,101677.66,100712.67359151684,100906.7521906802
2025-01-07T04:00:00,101667.02,101708.08,101708.08,100784.861534775,101004.81719880247
2025-01-07T05:00:00,101743.47,101667.02,101667.02,100854.80775266959,101098.68325508828
2025-01-07T06:00:00,101820.53,101743.47,101743.47,100925.26658251122,101191.53931739698
2025-01-07T07:00:00,101664.81,101820.53,101820.53,100747.69201062927,101641.78047688497
2025-01-07T08:00:00,101905.08,101664.81,101664.81,100819.04736578868,101720.02808464822
2025-01-07T09:00:00,101723.19,101905.08,101905.08,99607.05326035265,100814.44221896611
2025-01-07T10:00:00,101406.78,101723.19,101723.19,99668.40947181902,100903.75649309102
2025-01-07T11:00:00,100830.86,101406.78,101406.78,99730.550974686,100985.20060460735
2025-01-07T12:00:00,100750.89,100830.86,100830.86,99821.3135613476,100754.01855658046
2025-01-07T13:00:00,100636.8,100750.89,100750.89,99826.42767290102,100743.37430104257
2025-01-07T14:00:00,99979.69,100636.8,100636.8,99841.74815727313,100730.59238510056
2025-01-07T15:00:00,97952.26,99979.69,99979.69,99856.9487523006,100706.35861191303
2025-01-07T16:00:00,97733.58,97952.26,97952.26,99842.11833459778,100640.74429562427
2025-01-07T17:00:00,97277.31,97733.58,97733.58,99842.50665632711,100582.32868198637
2025-01-07T18:00:00,96750.86,97277.31,97277.31,101139.18454545968,101997.90156914672
2025-01-07T19:00:00,96451.98,96750.86,96750.86,101100.05872655107,101935.4767201394
2025-01-07T20:00:00,96533.35,96451.98,96451.98,101122.75164885439,101384.60109641239
2025-01-07T21:00:00,96501.22,96533.35,96533.35,101052.73648351568,101301.41495246754
2025-01-07T22:00:00,97164.0,96501.22,96501.22,100981.30501860943,101218.14341570307
2025-01-07T23:00:00,96954.61,97164.0,97164.0,100924.80519077589,101152.51709175676
2025-01-08T00:00:00,97268.49,96954.61,96954.61,99857.14587287228,99905.65760883641
2025-01-08T01:00:00,96907.15,97268.49,97268.49,99802.81719296268,99865.62814585608
2025-01-08T02:00:00,96878.14,96907.15,96907.15,99740.94289999633,99818.64013266968
2025-01-08T03:00:00,96525.2,96878.14,96878.14,99679.16541180338,99772.70243572381
2025-01-08T04:00:00,96274.81,96525.2,96525.2,99610.67329424252,99720.93111622026
2025-01-08T05:00:00,96492.01,96274.81,96274.81,99534.54193194395,99660.61209916648
2025-01-08T06:00:00,95284.31,96492.01,96492.01,99465.41577067965,99609.17502547565
2025-01-08T07:00:00,95657.09,95284.31,95284.31,99365.4499388524,99524.09595212273
2025-01-08T08:00:00,95945.99,95657.09,95657.09,99274.09619555906,99448.56318449785
2025-01-08T09:00:00,95432.82,95945.99,95945.99,100155.17176788142,100303.99901759399
2025-01-08T10:00:00,95961.02,95432.82,95432.82,100053.35024289554,100197.10950382172
2025-01-08T11:00:00,95134.92,95961.02,95961.02,99963.8711040203,100104.63373863319
2025-01-08T12:00:00,94888.01,95134.92,95134.92,99854.91538686238,99991.00192682963
2025-01-08T13:00:00,95384.0,94888.01,94888.01,98956.4999908556,99882.67547942737
2025-01-08T14:00:00,95288.01,95384.0,95384.0,98880.73458280771,99895.27959376792
2025-01-08T15:00:00,95493.77,95288.01,95288.01,98808.5186578209,99910.87290064932
2025-01-08T16:00:00,94787.87,95493.77,95493.77,98744.23433060842,99933.36515653561
2025-01-08T17:00:00,94030.82,94787.87,94787.87,98650.4297714732,100635.0697107425
2025-01-08T18:00:00,94242.61,94030.82,94030.82,98584.1849925962,100631.18093882324
2025-01-08T19:00:00,94243.89,94242.61,94242.61,98528.83365187871,100634.25963687828
2025-01-08T20:00:00,93980.0,94243.89,94243.89,98478.12145614767,100638.87916261319
2025-01-08T21:00:00,94468.97,93980.0,93980.0,98792.73315161561,98920.48818607209
2025-01-08T22:00:00,95290.93,94468.97,94468.97,98671.34206263152,98801.93812224413
2025-01-08T23:00:00,95060.61,95290.93,95290.93,98569.91052808634,98708.68421920139
2025-01-09T00:00:00,95135.3,95060.61,95060.61,98362.15829654394,100701.5751947889
2025-01-09T01:00:00,94983.82,95135.3,95135.3,98353.7603454596,100725.2773483205
2025-01-09T02:00:00,94776.99,94983.82,94983.82,98346.549473302,100745.2961265017
2025-01-09T03:00:00,94027.9,94776.99,94776.99,98658.27089866195,101051.11830977481
2025-01-09T04:00:00,94424.24,94027.9,94027.9,98677.881619669,98707.63254680633
2025-01-09T05:00:00,94472.58,94424.24,94424.24,98577.45368520501,98584.05625923909
2025-01-09T06:00:00,94095.03,94472.58,94472.58,98478.06829674452,98462.36280474419
2025-01-09T07:00:00,93221.59,94095.03,94095.03,98371.78210349337,98331.8245302989
2025-01-09T08:00:00,93030.87,93221.59,93221.59,98248.31747087947,98179.63294702071
2025-01-09T09:00:00,93516.62,93030.87,93030.87,98122.50544177575,98023.9401919519
2025-01-09T10:00:00,93462.43,93516.62,93516.62,98537.96489257093,100795.10461190419
2025-01-09T11:00:00,93465.23,93462.43,93462.43,98524.66492217983,100724.78842209793
2025-01-09T12:00:00,93421.94,93465.23,93465.23,98513.71450278045,100649.49299203053
2025-01-09T13:00:00,91986.42,93421.94,93421.94,98503.76235663019,100572.20378080364
2025-01-09T14:00:00,92863.8,91986.42,91986.42,98461.6396159478,100456.54404053857
2025-01-09T15:00:00,94244.02,92863.8,92863.8,98441.59235543835,100350.250337685
2025-01-09T16:00:00,94250.95,94244.02,94244.02,98455.14160084401,100273.38232737075
2025-01-09T17:00:00,92693.11,94250.95,94250.95,98469.37972286655,100189.17791196558
2025-01-09T18:00:00,93020.11,92693.11,92693.11,98447.21944113629,100075.63471048595
2025-01-09T19:00:00,91909.59,93020.11,93020.11,98432.79274093488,99963.56887805728
2025-01-09T20:00:00,91903.22,91909.59,91909.59,98391.90942623377,99823.99401748892
2025-01-09T21:00:00,92108.84,91903.22,91903.22,98350.29241681597,99674.58931531849
2025-01-09T22:00:00,92456.32,92108.84,92108.84,98312.72773472518,99529.5187149597
2025-01-09T23:00:00,92552.49,92456.32,92456.32,98282.2739591132,99391.86970779161
2025-01-10T00:00:00,92775.84,92552.49,92552.49,98252.63471664455,99250.21942785478
2025-01-10T01:00:00,93102.52,92775.84,92775.84,98226.54064204037,99110.96313149037
2025-01-10T02:00:00,93364.36,93102.52,93102.52,98206.11042239798,98975.03893668501
2025-01-10T03:00:00,93696.13,93364.36,93364.36,98189.47555068365,98839.27454667813
2025-01-10T04:00:00,93837.69,93696.13,93696.13,98178.0005736085,98708.15221340537
2025-01-10T05:00:00,93956.83,93837.69,93837.69,98166.85011606441,98573.9927564447
2025-01-10T06:00:00,94252.83,93956.83,93956.83,98155.0012598165,98423.8475157779
2025-01-10T07:00:00,94492.63,94252.83,94252.83,98146.22369603944,98264.31019646084
2025-01-10T08:00:00,94680.01,94492.63,94492.63,98138.95053583733,98108.49860891438
2025-01-10T09:00:00,94793.08,94680.01,94680.01,98131.58435607624,97952.19582862878
2025-01-10T10:00:00,95215.73,94793.08,94793.08,98122.41027462966,97818.35927490148
2025-01-10T11:00:00,95073.95,95215.73,95215.73,98118.48446938401,97700.77547526985
2025-01-10T12:00:00,95023.44,95073.95,95073.95,98106.22113947358,97576.66189173688
2025-01-10T13:00:00,93557.23,95023.44,95023.44,98087.64006843533,97449.3269314213
2025-01-10T14:00:00,94115.63,93557.23,93557.23,97128.42655211761,96866.36287413647
2025-01-10T15:00:00,93730.92,94115.63,94115.63,97056.61502183361,96782.10190778314
2025-01-10T16:00:00,93645.05,93730.92,93730.92,96979.36848774398,96691.24449895599
2025-01-10T17:00:00,95793.05,93645.05,93645.05,96898.74110464935,96596.64391948144
2025-01-10T18:00:00,94861.62,95793.05,95793.05,96848.04099373212,96539.77216031608
2025-01-10T19:00:00,95327.06,94861.62,94861.62,96784.44637802258,96466.86190963096
2025-01-10T20:00:00,94672.05,95327.06,95327.06,96727.50190919697,96402.43410670554
2025-01-10T21:00:00,94613.26,94672.05,94672.05,96660.93215395004,96326.154402371
2025-01-10T22:00:00,94767.7,94613.26,94613.26,94570.23659822499,93887.62336137773
2025-01-10T23:00:00,94726.11,94767.7,94767.7,94515.35205761828,93829.97066506791
2025-01-11T00:00:00,94600.69,94726.11,94726.11,94460.75660464032,93772.67794456563
2025-01-11T01:00:00,94424.26,94600.69,94600.69,94402.7974627712,93712.84930284716
2025-01-11T02:00:00,94424.24,94424.26,94424.26,94342.24094079626,93649.83740685313
2025-01-11T03:00:00,94206.95,94424.24,94424.24,94282.66147192853,93588.22096034081
2025-01-11T04:00:00,94063.29,94206.95,94206.95,94219.62493373103,93522.37651828123
2025-01-11T05:00:00,94366.69,94063.29,94063.29,94154.27144830431,93454.10216627893
2025-01-11T06:00:00,94216.25,94366.69,94366.69,94094.18529637394,93394.39939726086
2025-01-11T07:00:00,94246.36,94216.25,94216.25,94031.92789184728,93332.1429129912
2025-01-11T08:00:00,94074.79,94246.36,94246.36,93971.84264331528,93272.2733396293
2025-01-11T09:00:00,94329.45,94074.79,94074.79,93910.43043065738,93209.80769527504
2025-01-11T10:00:00,94488.86,94329.45,94329.45,93856.7567909276,93155.95049581643
2025-01-11T11:00:00,94625.65,94488.86,94488.86,92985.38805863365,93469.62504161449
2025-01-11T12:00:00,94550.01,94625.65,94625.65,92957.72396785862,93450.3977989454
2025-01-11T13:00:00,94400.01,94550.01,94550.01,92929.85914632621,93425.55261827346
2025-01-11T14:00:00,94620.0,94400.01,94400.01,92900.15233429783,93399.96062775337
2025-01-11T15:00:00,94410.26,94620.0,94620.0,92877.19995225045,93378.48691514562
2025-01-11T16:00:00,94448.14,94410.26,94410.26,92850.90559226798,93352.57801743824
2025-01-11T17:00:00,94151.52,94448.14,94448.14,92827.24159360162,93334.88292050584
2025-01-11T18:00:00,94275.79,94151.52,94151.52,92798.09568714978,93303.79013358532
2025-01-11T19:00:00,94249.26,94275.79,94275.79,92773.54237233532,93280.81072400221
2025-01-11T20:00:00,94586.11,94249.26,94249.26,92749.90998128724,93256.01341451606
2025-01-11T21:00:00,94940.76,94586.11,94586.11,94227.59083310318,95784.0499519408
2025-01-11T22:00:00,94593.8,94940.76,94940.76,94241.15282299764,95781.93867693793
2025-01-11T23:00:00,94599.99,94593.8,94593.8,94245.488887743,95768.04892166259
2025-01-12T00:00:00,94452.07,94599.99,94599.99,94249.00291845843,95751.4492586442
2025-01-12T01:00:00,94580.0,94452.07,94452.07,94245.40677032547,95724.16345530885
2025-01-12T02:00:00,94625.25,94580.0,94580.0,94244.57044619185,95698.51348475087
2025-01-12T03:00:00,94622.4,94625.25,94625.25,94243.41248852466,95670.68538006894
2025-01-12T04:00:00,94587.99,94622.4,94622.4,94243.20524628881,95643.31087157175
2025-01-12T05:00:00,94571.43,94587.99,94587.99,94246.38190515632,95620.606586857
2025-01-12T06:00:00,94381.78,94571.43,94571.43,94251.38226341468,95599.88086229286
2025-01-12T07:00:00,94323.85,94381.78,94381.78,95986.44067839326,96817.44780858449
2025-01-12T08:00:00,94170.01,94323.85,94323.85,95979.2907502954,96757.0348833896
2025-01-12T09:00:00,93906.22,94170.01,94170.01,95962.27795747177,96686.54555559161
2025-01-12T10:00:00,94015.16,93906.22,93906.22,95938.66408916103,96608.67497171875
2025-01-12T11:00:00,94255.1,94015.16,94015.16,95918.87487230971,96534.04357019883
2025-01-12T12:00:00,94328.2,94255.1,94255.1,95907.13425422068,96466.8353542016
2025-01-12T13:00:00,94663.78,94328.2,94328.2,95897.78604065254,96401.40523250414
2025-01-12T14:00:00,94811.0,94663.78,94663.78,95897.15356871183,96344.2597079985
2025-01-12T15:00:00,95071.9,94811.0,94811.0,95895.57102188862,96286.10900641547
2025-01-12T16:00:00,95046.76,95071.9,95071.9,95894.98765134813,96229.12013191759
2025-01-12T17:00:00,95139.45,95046.76,95046.76,95899.84206586416,96176.34089717388
2025-01-12T18:00:00,94992.64,95139.45,95139.45,95901.03197259462,96120.01957341215
2025-01-12T19:00:00,94650.26,94992.64,94992.64,96256.57364366479,94862.61236788501
2025-01-12T20:00:00,94687.69,94650.26,94650.26,96211.33490542676,94759.23017803574
2025-01-12T21:00:00,94352.7,94687.69,94687.69,96167.3301756929,94657.35710071401
2025-01-12T22:00:00,93962.91,94352.7,94352.7,96113.1226522712,94545.97734451517
2025-01-12T23:00:00,94545.06,93962.91,93962.91,96047.94485845763,94424.24997623924
2025-01-13T00:00:00,95325.43,94545.06,94545.06,95994.32934043228,94316.62008113354
2025-01-13T01:00:00,94218.01,95325.43,95325.43,95956.86000245692,94227.92888529935
2025-01-13T02:00:00,94217.43,94218.01,94218.01,95894.83163075063,94113.0002859351
2025-01-13T03:00:00,94269.23,94217.43,94217.43,95830.19070049991,93997.48015066968
2025-01-13T04:00:00,94503.34,94269.23,94269.23,95764.43789706421,93882.95277856666
2025-01-13T05:00:00,94181.37,94503.34,94503.34,95701.99078112864,93774.1646763957
2025-01-13T06:00:00,93637.37,94181.37,94181.37,95628.67363949404,93656.41800080337
2025-01-13T07:00:00,93590.24,93637.37,93637.37,95544.30760158018,93527.64328807277
2025-01-13T08:00:00,93039.1,93590.24,93590.24,95453.72939012347,93396.12293752686
2025-01-13T09:00:00,92846.79,93039.1,93039.1,95352.09956318306,93253.87199987295
2025-01-13T10:00:00,91644.96,92846.79,92846.79,95242.5709622174,93106.73398785578
2025-01-13T11:00:00,90851.22,91644.96,91644.96,95107.05936686671,92933.18024659262
2025-01-13T12:00:00,90732.0,90851.22,90851.22,94952.54365015407,92742.26522694025
2025-01-13T13:00:00,91131.41,90732.0,90732.0,94794.09348100994,92550.766598438
2025-01-13T14:00:00,91833.03,91131.41,91131.41,94642.99682255942,92371.22732698573
2025-01-13T15:00:00,92123.75,91833.03,91833.03,94505.25729440703,92210.42716129949
2025-01-13T16:00:00,91343.2,92123.75,92123.75,92744.63533845542,90738.7107596
2025-01-13T17:00:00,91983.96,91343.2,91343.2,92583.575130788,90625.261227671
2025-01-13T18:00:00,92077.65,91983.96,91983.96,92439.44255584457,90534.04426517672
2025-01-13T19:00:00,92312.18,92077.65,92077.65,92299.48362547159,90449.79452851485
2025-01-13T20:00:00,93575.53,92312.18,92312.18,92167.21187473994,90377.0556159896
2025-01-13T21:00:00,94193.49,93575.53,93575.53,92066.92747187968,90336.96419081339
2025-01-13T22:00:00,94399.98,94193.49,94193.49,91983.48662992116,90315.30324617516
2025-01-13T23:00:00,94536.1,94399.98,94399.98,91907.24299558575,90299.93555452173
2025-01-14T00:00:00,94470.77,94536.1,94536.1,91836.61568197794,90288.80746790128
2025-01-14T01:00:00,94834.5,94470.77,94470.77,91766.94839450275,90277.46751493779
2025-01-14T02:00:00,94882.65,94834.5,94834.5,91708.536817139,90282.39747299755
2025-01-14T03:00:00,94861.4,94882.65,94882.65,91653.9653707321,90290.82421556467
2025-01-14T04:00:00,95119.19,94861.4,94861.4,91601.7417450697,90304.44073986913
2025-01-14T05:00:00,94916.08,95119.19,95119.19,91558.47475665258,90326.2701427911
2025-01-14T06:00:00,95031.94,94916.08,94916.08,91513.34786232674,90344.19766957927
2025-01-14T07:00:00,94864.0,95031.94,95031.94,91474.06408552034,90372.87163011801
2025-01-14T08:00:00,95488.5,94864.0,94864.0,91434.05517567557,90405.47990915806
2025-01-14T09:00:00,97159.44,95488.5,95488.5,91412.06971261381,90459.6967538244
2025-01-14T10:00:00,96697.08,97159.44,97159.44,91432.71473805467,90558.53086280519
2025-01-14T11:00:00,96548.04,96697.08,96697.08,92790.71951394093,90696.26641282131
2025-01-14T12:00:00,95988.0,96548.04,96548.04,92766.2549700622,90704.95717434236
2025-01-14T13:00:00,96336.0,95988.0,95988.0,92728.9176433767,90701.37177007839
2025-01-14T14:00:00,96293.6,96336.0,96336.0,92699.85967694454,90708.36641340243
2025-01-14T15:00:00,96471.65,96293.6,96293.6,92670.76126534688,90716.55356511338
2025-01-14T16:00:00,95745.43,96471.65,96471.65,92646.00629494112,90730.94021627349
2025-01-14T17:00:00,96527.96,95745.43,95745.43,92605.36175283058,90729.37283242513
2025-01-14T18:00:00,96777.8,96527.96,96527.96,92583.4970557038,90749.45679238389
2025-01-14T19:00:00,96537.8,96777.8,96777.8,92569.28754205894,90778.43453820048
2025-01-14T20:00:00,96505.04,96537.8,96537.8,92550.5054123239,90803.41958093953
2025-01-14T21:00:00,96486.09,96505.04,96505.04,92531.48153673373,90829.30107072527
