time,entry_idx,exit_idx,last_price,pred_price,signal,entry_price,exit_price,dir_score,pnl,equity
2025-09-24T14:00:00,437,441,113720.63999999996,111393.80443147161,SHORT,113720.64,113639.8,-0.020671137101648977,-0.00028913520008332257,0.9403227314355546
2025-09-24T15:00:00,438,442,113346.41000000005,111459.50592535571,SHORT,113346.41,113420.01,-0.016785676709510654,-0.001649336842693044,0.9387718225105761
2025-09-24T16:00:00,439,443,113732.01000000005,111561.04163782,SHORT,113732.01,113501.52,-0.019271064655550976,0.0010266062298555233,0.9397355715119784
2025-09-24T17:00:00,440,444,113761.30000000002,111673.0198048183,SHORT,113761.3,113339.63,-0.018525405721337724,0.0027066207928355093,0.9422790793495999
2025-09-24T18:00:00,441,445,113639.80000000009,111780.6179906624,SHORT,113639.8,113336.33,-0.016493965200874476,0.0016704552454333884,0.9438531143803616
2025-09-24T19:00:00,442,446,113420.01000000005,111865.12558261953,SHORT,113420.01,113307.0,-0.01380254076251242,-3.6149705859242227e-06,0.9438497023791157
2025-09-24T20:00:00,443,447,113501.52000000008,111931.98238840798,SHORT,113501.52,113062.35,-0.013923449861014445,0.0028692873892790004,0.9465578784275269
2025-09-24T21:00:00,444,448,113339.63000000006,111986.72678384569,SHORT,113339.63,112661.24,-0.012007332087484321,0.004985461572443808,0.9512769063565213
2025-09-24T22:00:00,445,449,113336.32999999993,112080.3425562923,SHORT,113336.33,112907.38,-0.011142697131141016,0.0027847528678579684,0.9539259774496247
2025-09-24T23:00:00,446,450,113307.00000000004,112215.05031320006,SHORT,113307.0,112546.21,-0.009682858369961654,0.00571441305479797,0.9593771045084737
2025-09-25T00:00:00,447,451,113062.35000000006,112353.66760787593,SHORT,113062.35,111735.66,-0.00628716516117553,0.010734144920921972,0.9696751973820821
2025-09-25T01:00:00,448,452,112661.23999999995,112445.67325635861,SHORT,112661.24,111749.91,-0.0019150478508848674,0.007089117428496275,0.9765493387238241
2025-09-25T02:00:00,449,453,112907.38000000003,112500.80132588086,SHORT,112907.38,111533.26,-0.003607131375823893,0.011170329344282099,0.9874577164583102
2025-09-25T03:00:00,450,454,112546.20999999995,112491.30328651622,FLAT,112546.21,111766.72,-0.00048792953409351736,0.0,0.9874577164583102
2025-09-25T04:00:00,451,455,111735.66,112424.01690999203,LONG,111735.66,111727.21,0.006141070998090199,-0.0010756249168796881,0.9863955823341224
2025-09-25T05:00:00,452,456,111749.91000000008,112404.97094919434,LONG,111749.91,111571.58,0.005844149474980501,-0.00259579546864961,0.9838351011512034
2025-09-25T06:00:00,453,457,111533.26000000004,112411.24219155795,LONG,111533.26,111648.19,0.007840325548202376,3.0454951285451308e-05,0.9838650638012819
2025-09-25T07:00:00,454,458,111766.72000000003,112465.3998095107,LONG,111766.72,111348.0,0.006231151992712089,-0.0047463745916494745,0.9791952716608439
2025-09-25T08:00:00,455,459,111727.21000000011,112516.41130002227,LONG,111727.21,111111.0,0.007038110088282016,-0.006515308222589702,0.972815512655871
2025-09-25T09:00:00,456,460,111571.58000000009,112564.44009310435,LONG,111571.58,111000.0,0.008858614613923305,-0.006122989205674077,0.9668589737727667
2025-09-25T10:00:00,457,461,111648.19000000003,112639.95245837519,LONG,111648.19,111540.0,0.008842819289645996,-0.0019690260092886623,0.9649552033060941
2025-09-25T11:00:00,458,462,111347.99999999996,112702.23404861198,LONG,111348.0,111580.77,0.012087602911062716,0.0010904731113266881,0.9660074610089341
2025-09-25T12:00:00,459,463,111111.00000000006,112742.75503595956,LONG,111111.0,110957.29,0.014577560044103727,-0.0023833913833914413,0.9637050871500736
2025-09-25T13:00:00,460,464,111000.00000000004,112742.11999851679,LONG,111000.0,108833.63,0.015571328362417982,-0.020516846846846806,0.9439328974714883
2025-09-25T14:00:00,461,465,111539.99999999999,112737.40436940997,LONG,111540.0,109760.2,0.010676920589756809,-0.01695660749506906,0.927926997827381
2025-09-25T15:00:00,462,466,111580.77000000006,112733.79092319643,LONG,111580.77,109360.0,0.010279455627669666,-0.020902802248093502,0.9085307232911282
2025-09-25T16:00:00,463,467,110957.28999999992,112701.79236881429,LONG,110957.29,109163.44,0.015598412494512662,-0.01716703147670596,0.892933947766835
2025-09-25T17:00:00,464,468,108833.63000000005,112572.36580771221,LONG,108833.63,109420.0,0.03377250332916125,0.00438776479292288,0.8968519319052519
2025-09-25T18:00:00,465,469,109760.19999999997,112531.15818480628,LONG,109760.2,109419.97,0.02492966586539545,-0.004099757471287369,0.8931750564967849
2025-09-25T19:00:00,466,470,109359.99999999991,112458.22398429661,LONG,109360.0,108994.49,0.02793382454780403,-0.004342264081931189,0.889296654530082
2025-09-25T20:00:00,467,471,109163.43999999996,112333.49614459233,LONG,109163.44,109472.13,0.02862302004974422,0.001827778237842288,0.8909220916022179
2025-09-25T21:00:00,468,472,109419.99999999996,112200.82072338079,LONG,109420.0,109680.4,0.025094109865411336,0.0013798208736976255,0.892151404501049
2025-09-25T22:00:00,469,473,109419.96999999997,112097.48688856597,LONG,109419.97,109621.7,0.024173079601850677,0.0008436305548246441,0.8929040506854159
2025-09-25T23:00:00,470,474,108994.49000000002,112009.70591571582,LONG,108994.49,109580.01,0.027285468489810786,0.0043720146770721115,0.8968078403002296
2025-09-26T00:00:00,471,475,109472.13000000002,112012.08604150158,LONG,109472.13,109338.01,0.022934486819441283,-0.0022251520090091413,0.8948123065326904
2025-09-26T01:00:00,472,476,109680.4,112019.30517552445,LONG,109680.4,109252.79,0.02109843203758459,-0.004898691106159356,0.8904288974449968
2025-09-26T02:00:00,473,477,109621.70000000008,112024.59838998025,LONG,109621.7,109360.0,0.021680959971262542,-0.003387301054444486,0.8874127467017735
2025-09-26T03:00:00,474,478,109580.0100000001,112032.36422691707,LONG,109580.01,109320.02,0.02213061545692028,-0.003372604273352327,0.8844198546800198
2025-09-26T04:00:00,475,479,109338.01000000001,112069.82542340046,LONG,109338.01,109567.2,0.024675557594111802,0.0010961603380197091,0.8853893206468773
2025-09-26T05:00:00,476,480,109252.79000000007,112125.09169103834,LONG,109252.79,109568.72,0.02594817193763534,0.0018917339319207095,0.8870642416677051
2025-09-26T06:00:00,477,481,109359.99999999991,112176.4536361131,LONG,109360.0,108895.0,0.025425375496249347,-0.005252011704462326,0.8824053698878563
2025-09-26T07:00:00,478,482,109320.01999999997,112186.41322922964,LONG,109320.02,109133.5,0.0258797595833909,-0.0027061833687919566,0.8800174191513331
2025-09-26T08:00:00,479,483,109567.19999999991,112190.34515494117,LONG,109567.2,109372.68,0.023656513795167894,-0.0027753488270212626,0.8775750638393333
2025-09-26T09:00:00,480,484,109568.72000000006,112175.09968115579,LONG,109568.72,109669.73,0.02350675751194116,-7.81128044573784e-05,0.8775065139899749
2025-09-26T10:00:00,481,485,108895.00000000004,112142.10166474304,LONG,108895.0,108836.0,0.029379778805815264,-0.0015418063271959226,0.8761535688945495
2025-09-26T11:00:00,482,486,109133.50000000009,112157.62342833108,LONG,109133.5,109027.78,0.02733059745800938,-0.001968721794865932,0.8744286662678172
2025-09-26T12:00:00,483,487,109372.68000000002,112187.06185374169,LONG,109372.68,109460.01,0.025403999794185863,-0.00020153734918078488,0.8742524362323699
2025-09-26T13:00:00,484,488,109669.73000000004,112202.31564105889,LONG,109669.73,109899.99,0.0228279537773469,0.0010995766106108706,0.8752137437630205
2025-09-26T14:00:00,485,489,108835.99999999994,112153.17791475856,LONG,108836.0,109727.99,0.03002043279473285,0.00719572567900332,0.8815115417736328
2025-09-26T15:00:00,486,490,109027.78000000006,112117.73375540921,LONG,109027.78,109172.2,0.027944006906726077,0.00032461653351098453,0.8817976949945732
2025-09-26T16:00:00,487,491,109460.00999999997,112136.17962865613,LONG,109460.01,109288.44,0.024152329959432794,-0.0025674217460787043,0.879533748416802
2025-09-26T17:00:00,488,492,109899.99000000002,112197.32666871879,LONG,109899.99,109469.07,0.02068632729292945,-0.0049210194650609,0.875205545720665
2025-09-26T18:00:00,489,493,109727.99000000003,112251.14036112923,LONG,109727.99,109558.25,0.022731927373881397,-0.002546916151476075,0.8729764705804076
2025-09-26T19:00:00,490,494,109172.20000000006,112266.8511990693,LONG,109172.2,109643.46,0.027949390339244904,0.0033166666971995553,0.8758718425678205
2025-09-26T20:00:00,491,495,109288.43999999999,112300.83641774362,LONG,109288.44,109649.29,0.0271879653760367,0.0023018130737339766,0.8778879358259586
2025-09-26T21:00:00,492,496,109469.07000000005,112356.78250036167,LONG,109469.07,109431.92,0.026034719145750267,-0.0013393652654581675,0.8767121232177485
2025-09-26T22:00:00,493,497,109558.24999999999,112448.02578279565,LONG,109558.25,109408.18,0.026032147377819594,-0.0023697736135800543,0.8746345139614413
2025-09-26T23:00:00,494,498,109643.4600000001,112537.10946481678,LONG,109643.46,109553.77,0.026046595765689195,-0.0018180150462234804,0.8730444152551131
2025-09-27T00:00:00,495,499,109649.28999999994,112587.47569460708,LONG,109649.29,109654.99,0.026440837477766384,-0.0009480160792649762,0.8722167551115387
2025-09-27T01:00:00,496,500,109431.92000000007,112558.42195495768,LONG,109431.92,109635.72,0.028166955711240258,0.0008623451000403075,0.8729689069564822
2025-09-27T02:00:00,497,501,109408.18000000007,112464.74287232925,LONG,109408.18,109541.36,0.027551362052970492,0.0002172764413045493,0.8731585825339553
2025-09-27T03:00:00,498,502,109553.76999999993,112347.56782535615,LONG,109553.77,109411.2,0.025179353333275072,-0.002301370094338214,0.871149121484497
2025-09-27T04:00:00,499,503,109654.98999999993,112230.37438244194,LONG,109654.99,109252.01,0.023212369394489812,-0.004674980956179107,0.8670765159315648
2025-09-27T05:00:00,500,504,109635.72,112137.32257063397,LONG,109635.72,109292.73,0.022558724961175065,-0.004128451201852875,0.8634968328472686
2025-09-27T06:00:00,501,505,109541.35999999999,112042.41787897215,LONG,109541.36,109431.7,0.022573078537095063,-0.0020010830612291423,0.861768903961633
2025-09-27T07:00:00,502,506,109411.20000000001,111909.15260778215,LONG,109411.2,109310.21,0.022571886201172398,-0.0019230316457546457,0.8601116950879875
2025-09-27T08:00:00,503,507,109252.00999999995,111751.25124838216,LONG,109252.01,109400.05,0.02261593673767629,0.00035503227812475166,0.8604170625025362
2025-09-27T09:00:00,504,508,109292.72999999992,111583.3564552875,LONG,109292.73,109306.61,0.0207399503565972,-0.0008730016168504104,0.8596659170158059
2025-09-27T10:00:00,505,509,109431.69999999994,111438.06939877843,LONG,109431.7,109287.89,0.01816657819534996,-0.002314153028784143,0.8576765185302012
2025-09-27T11:00:00,506,510,109310.21000000006,111283.69815748958,LONG,109310.21,109402.24,0.01789118741992239,-0.0001580841350501584,0.8575409334796166
2025-09-27T12:00:00,507,511,109400.05000000009,111139.41071636333,LONG,109400.05,109389.04,0.01577244140901675,-0.001100639807751544,0.8565970897914524
2025-09-27T13:00:00,508,512,109306.61,110994.7413939994,LONG,109306.61,109382.47,0.015324423825507551,-0.0003059889058859242,0.8563349805851621
2025-09-27T14:00:00,509,513,109287.88999999998,110866.64742989655,LONG,109287.89,109434.96,0.01434107741486016,0.00034571177099317215,0.8566310256678635
2025-09-27T15:00:00,510,514,109402.24000000005,110792.0068864221,LONG,109402.24,109424.2,0.01262200441071566,-0.0007992728485267591,0.8559463437478416
2025-09-27T16:00:00,511,515,109389.03999999995,110781.09147795087,LONG,109389.04,109390.0,0.012644138663799896,-0.0009912239836824019,0.8550979092031734
2025-09-27T17:00:00,512,516,109382.47000000009,110806.6284832948,LONG,109382.47,109474.99,0.012934663438357107,-0.0001541606255554105,0.8549660867745795
2025-09-27T18:00:00,513,517,109434.95999999992,110836.79575038562,LONG,109434.96,109605.62,0.012727137909678856,0.000559465092325057,0.8554444104552517
2025-09-27T19:00:00,514,518,109424.20000000008,110842.35846853304,LONG,109424.2,109635.85,0.012875638246234134,0.0009342156488236491,0.8562435800101977
2025-09-27T20:00:00,515,519,109390.00000000004,110798.6834467006,LONG,109390.0,109607.81,0.012794134460242537,0.0009911326446658533,0.8570922309741315
2025-09-27T21:00:00,516,520,109474.99000000005,110697.27744723322,LONG,109474.99,109353.67,0.011102013906863634,-0.0021081983199999106,0.8552853105727068
2025-09-27T22:00:00,517,521,109605.62000000007,110592.77375929288,LONG,109605.62,109447.55,0.00896520315555454,-0.0024421705748299445,0.8531965579541418
2025-09-27T23:00:00,518,522,109635.85000000003,110497.50994663175,LONG,109635.85,109436.0,0.007827783944717658,-0.0028228526526679534,0.8507881097872738
2025-09-28T00:00:00,519,523,109607.81000000008,110407.05966833972,LONG,109607.81,109365.9,0.007264720505733637,-0.0032070507566933732,0.8480595891359948
2025-09-28T01:00:00,520,524,109353.67000000004,110295.65077332579,LONG,109353.67,109356.43,0.008576328455631336,-0.0009747607922075706,0.8472329338990493
2025-09-28T02:00:00,521,525,109447.55000000006,110183.09991290732,LONG,109447.55,109410.0,0.006697417833256029,-0.0013430867113974037,0.8460950266040713
2025-09-28T03:00:00,522,526,109435.99999999994,110080.46606099878,LONG,109436.0,109513.06,0.005871117410535179,-0.00029584414635039965,0.8458447143431943
2025-09-28T04:00:00,523,527,109365.89999999992,110007.58095631115,LONG,109365.9,109509.91,0.005849555036221787,0.0003167724126076712,0.8461126546140482
2025-09-28T05:00:00,524,528,109356.4299999999,109976.81998850501,LONG,109356.43,109519.42,0.0056565031585022315,0.0004904473381218209,0.8465276283132548
2025-09-28T06:00:00,525,529,109409.99999999997,109992.44852709147,LONG,109410.0,109368.44,0.005308889309879628,-0.0013798555890686195,0.8453595424340258
2025-09-28T07:00:00,526,530,109513.06000000001,110012.7610788707,LONG,109513.06,109369.02,0.004552102115136612,-0.002315276917657068,0.8434023009983072
2025-09-28T08:00:00,527,531,109509.90999999992,110055.99510596157,LONG,109509.91,109314.99,0.004973737876684468,-0.002779930236450731,0.8410577014402698
2025-09-28T09:00:00,528,532,109519.42000000003,110140.5906087791,LONG,109519.42,109639.0,0.005655195522182375,9.186115120041497e-05,0.8411349619689501
2025-09-28T10:00:00,529,533,109368.43999999996,110275.34514560815,LONG,109368.44,109850.01,0.008257184402392183,0.003403189805029608,0.8439975038961767
2025-09-28T11:00:00,530,534,109369.02000000005,110427.66270213193,LONG,109369.02,110037.93,0.009632038318610404,0.00511608296389589,0.8483154651474305
2025-09-28T12:00:00,531,535,109314.99000000003,110572.77262058607,LONG,109314.99,110222.02,0.011439204784740583,0.007297398188482649,0.8545059608860592
2025-09-28T13:00:00,532,536,109639.0,110680.34479087456,LONG,109639.0,110203.52,0.009452174276619681,0.00414889774623997,0.8580512187413281
2025-09-28T14:00:00,533,537,109850.00999999997,110734.6618358028,LONG,109850.01,110293.56,0.008020213874998202,0.003037778421686106,0.860657788218322
2025-09-28T15:00:00,534,538,110037.92999999998,110787.40088871363,LONG,110037.93,110337.6,0.006787254200255178,0.0017233336723074745,0.8621409887650923
2025-09-28T16:00:00,535,539,110222.02000000009,110871.22698430376,LONG,110222.02,110803.8,0.0058721281203810635,0.004278255651638382,0.8658294483227855
2025-09-28T17:00:00,536,540,110203.52000000003,110973.11313642406,LONG,110203.52,110833.99,0.00695841400828459,0.0047209606371919986,0.8699169950668392
2025-09-28T18:00:00,537,541,110293.56000000004,111087.77621236359,LONG,110293.56,111938.51,0.007174409731830447,0.013914288739977177,0.8820212713160125
2025-09-28T19:00:00,538,542,110337.59999999998,111181.40466834563,LONG,110337.6,112163.95,0.007617625216401477,0.015552381055959085,0.8957388022269805
2025-09-28T20:00:00,539,543,110803.80000000002,111291.27208641537,LONG,110803.8,112260.57,0.004389328612401324,0.012147292782377535,0.9066196037141679
2025-09-28T21:00:00,540,544,110833.99,111403.92984857553,LONG,110833.99,111855.3,0.005128594711542638,0.008214772471874354,0.9140672774772208
2025-09-28T22:00:00,541,545,111938.50999999995,111572.79701019243,SHORT,111938.51,111750.02,-0.003272109619448979,0.0006838709037666367,0.9146923814923726
2025-09-28T23:00:00,542,546,112163.94999999997,111723.2690077068,SHORT,112163.95,111857.51,-0.003936245222431056,0.0017320721140794554,0.9162766946593165
2025-09-29T00:00:00,543,547,112260.57000000011,111834.42345832929,SHORT,112260.57,111812.0,-0.0038028912538930217,0.0029957930019418834,0.9190216699690194
2025-09-29T01:00:00,544,548,111855.30000000008,111889.69034949975,FLAT,111855.3,111753.34,0.00030737591988138307,0.0,0.9190216699690194
2025-09-29T02:00:00,545,549,111750.02000000009,111946.91123666694,LONG,111750.02,111632.83,0.0017601636236948025,-0.0020486799018022755,0.9171388887444331
2025-09-29T03:00:00,546,550,111857.51000000001,112058.32492646085,LONG,111857.51,111865.95,0.0017934854949094086,-0.0009245468632369671,0.9162909508616918
2025-09-29T04:00:00,547,551,111811.99999999994,112233.21409057056,LONG,111812.0,112099.75,0.0037597095900772466,0.001573516259435481,0.9177327495712462
2025-09-29T05:00:00,548,552,111753.33999999994,112456.50131814028,LONG,111753.34,112110.9,0.006271743566013666,0.002199546429663737,0.9197513453639512
2025-09-29T06:00:00,549,553,111632.82999999999,112691.11700762926,LONG,111632.83,112090.18,0.009434472380116767,0.003096913067598405,0.92259973532435
2025-09-29T07:00:00,550,554,111865.94999999995,112918.49196553476,LONG,111865.95,112100.0,0.009364032541498308,0.001092236288164566,0.9236074322347222
2025-09-29T08:00:00,551,555,112099.75000000007,113103.3405645346,LONG,112099.75,112022.16,0.008911927957639162,-0.0016921514097934787,0.9220445486161705
2025-09-29T09:00:00,552,556,112110.89999999997,113233.42821655268,LONG,112110.9,113227.29,0.009961868302359095,0.008957907750272269,0.9303041386243155
2025-09-29T10:00:00,553,557,112090.17999999996,113324.96799554519,LONG,112090.18,114033.53,0.01095469307135214,0.016337379599176357,0.9455028704797057
2025-09-29T11:00:00,554,558,112099.99999999996,113425.48187014734,LONG,112100.0,113815.57,0.01175356847704012,0.014303925066904612,0.9590272726895906
2025-09-29T12:00:00,555,559,112022.15999999995,113515.88119797189,LONG,112022.16,113626.15,0.013244716257126816,0.013318506266974235,0.9718000834311062
2025-09-29T13:00:00,556,560,113227.28999999998,113670.12382038072,LONG,113227.29,114043.91,0.0039029982459927695,0.006212218891753127,0.9778371182684041
2025-09-29T14:00:00,557,561,114033.53000000001,113849.73563157306,SHORT,114033.53,114008.79,-0.0016128962374693768,-0.0007830462671811945,0.9770714265630329
2025-09-29T15:00:00,558,562,113815.57000000004,113997.0593405486,LONG,113815.57,114265.55,0.0015931621747864936,0.0029535891266897485,0.9799572941045288
2025-09-29T16:00:00,559,563,113626.15000000008,114122.72959095902,LONG,113626.15,114258.29,0.004360335174434644,0.004563332032283057,0.9844291646149854
2025-09-29T17:00:00,560,564,114043.91000000008,114279.77894427344,LONG,114043.91,114176.73,0.0020658867676903985,0.0001646391289108944,0.9845912401751222
2025-09-29T18:00:00,561,565,114008.79000000007,114413.14620413339,LONG,114008.79,114189.81,0.003540082025483808,0.0005877723112402481,0.9851699556439868
2025-09-29T19:00:00,562,566,114265.54999999993,114521.58074247619,LONG,114265.55,114311.96,0.0022379339979090034,-0.0005938408382928758,0.9845849214916662
2025-09-29T20:00:00,563,567,114258.28999999998,114587.13609833375,LONG,114258.29,114525.97,0.002873672847828485,0.0013427621750685013,0.985906984882388
2025-09-29T21:00:00,564,568,114176.73000000001,114635.22203092244,LONG,114176.73,114500.31,0.00400719277360704,0.0018340275641104955,0.9877151654683114
2025-09-29T22:00:00,565,569,114189.81000000004,114693.9170672017,LONG,114189.81,114455.96,0.004404485050388522,0.00133076839343203,0.9890295855922301
2025-09-29T23:00:00,566,570,114311.95999999998,114740.1260223178,LONG,114311.96,114376.39,0.003738221437048537,-0.00043636693833267305,0.9885980057800448
2025-09-30T00:00:00,567,571,114525.97000000002,114755.69274336107,LONG,114525.97,114091.63,0.0020036478079104975,-0.004792502259531149,0.983860147603576
2025-09-30T01:00:00,568,572,114500.31000000001,114717.36110196002,LONG,114500.31,113904.0,0.0018936538623831097,-0.006207933498171295,0.977752409235752
2025-09-30T02:00:00,569,573,114455.95999999999,114612.95612547477,LONG,114455.96,113891.64,0.0013705958435873428,-0.0059304553471921165,0.9719538922321699
2025-09-30T03:00:00,570,574,114376.38999999993,114486.31613737647,FLAT,114376.39,113699.23,0.0009605335555059713,0.0,0.9719538922321699
2025-09-30T04:00:00,571,575,114091.62999999996,114373.55871847653,LONG,114091.63,113451.89,0.002467777899804074,-0.006607247437870817,0.9655319523679904
2025-09-30T05:00:00,572,576,113903.99999999996,114289.62895048458,LONG,113904.0,112781.97,0.0033795050340815905,-0.01085066371681415,0.9550552898450062
2025-09-30T06:00:00,573,577,113891.64000000006,114256.08382513908,LONG,113891.64,112923.49,0.003194488979403515,-0.009500623926391737,0.9459816687072777
2025-09-30T07:00:00,574,578,113699.23000000005,114225.22419736587,LONG,113699.23,113055.01,0.00461506018968219,-0.006666001432023781,0.9396757535490068
2025-09-30T08:00:00,575,579,113451.88999999994,114173.35632031086,LONG,113451.89,113002.06,0.006338458576001903,-0.004964940557623163,0.9350103192891962
2025-09-30T09:00:00,576,580,112781.97000000006,114104.69146355527,LONG,112781.97,113404.53,0.01165872142110678,0.0045200312603157905,0.9392365951611011
2025-09-30T10:00:00,577,581,112923.48999999998,114043.57212491361,LONG,112923.49,113595.05,0.0098690903487429,0.004947035466225828,0.9438830319085403
2025-09-30T11:00:00,578,582,113055.00999999992,113966.73838553282,LONG,113055.01,113106.16,0.008031319733810313,-0.0005475653843203523,0.9433661942334198
2025-09-30T12:00:00,579,583,113002.05999999994,113817.90708191943,LONG,113002.06,112841.24,0.007193097104571173,-0.002423159896377043,0.9410802671039555
2025-09-30T13:00:00,580,584,113404.53000000009,113624.11551803479,LONG,113404.53,113246.11,0.001934237240104234,-0.00239694595974251,0.9388245485599274
2025-09-30T14:00:00,581,585,113595.04999999994,113396.84046222203,SHORT,113595.05,113714.56,-0.0017462277526526775,-0.0020520704907475698,0.9368980144078382
2025-09-30T15:00:00,582,586,113106.16000000002,113150.99267050173,FLAT,113106.16,114359.99,0.00039625875058844597,0.0,0.9368980144078382
2025-09-30T16:00:00,583,587,112841.23999999998,112939.60741328508,FLAT,112841.24,114626.36,0.0008712659641042876,0.0,0.9368980144078382
2025-09-30T17:00:00,584,588,113246.11000000009,112811.29962120352,SHORT,113246.11,114161.0,-0.003846522345227523,-0.009078776392407645,0.9283921268325387
2025-09-30T18:00:00,585,589,113714.56000000001,112734.37551752006,SHORT,113714.56,113940.39,-0.008656190797124716,-0.0029859374208544777,0.9256200060398027
2025-09-30T19:00:00,586,590,114359.98999999996,112690.33784829904,SHORT,114359.99,114048.93,-0.014706125420697573,0.0017200072332990953,0.9272120791454774
2025-09-30T20:00:00,587,591,114626.36000000006,112631.78869517625,SHORT,114626.36,114239.53,-0.017552049000725642,0.0023747036894480617,0.9294139330907251
2025-09-30T21:00:00,588,592,114161.00000000001,112528.95315533056,SHORT,114161.0,114549.99,-0.014397743092471415,-0.004407380804302741,0.9253176519627695
2025-09-30T22:00:00,589,593,113940.38999999997,112422.65996697875,SHORT,113940.39,114272.15,-0.013408557787636737,-0.0039116979501298416,0.9216980888003679
2025-09-30T23:00:00,590,594,114048.93000000007,112325.75964737,SHORT,114048.93,114176.92,-0.01522282669432285,-0.0021222376220452507,0.9197420264401486
2025-10-01T00:00:00,591,595,114239.53000000004,112259.65793180633,SHORT,114239.53,114289.01,-0.017481073944488994,-0.001433125031239151,0.9184239211197746
2025-10-01T01:00:00,592,596,114549.99000000009,112223.25034260565,SHORT,114549.99,114569.84,-0.020519075788435547,-0.001173286789461887,0.9173463464659989
2025-10-01T02:00:00,593,597,114272.1499999999,112192.75921161997,SHORT,114272.15,114256.81,-0.01836259147755722,-0.0008657590672793283,0.9165521455487103
2025-10-01T03:00:00,594,598,114176.92,112191.6290788965,SHORT,114176.92,114539.02,-0.017539038168789184,-0.004171394008526468,0.9127288454202663
2025-10-01T04:00:00,595,599,114289.00999999998,112230.89616087949,SHORT,114289.01,116111.28,-0.018170276652464668,-0.016944402703287082,0.8972632003045591
2025-10-01T05:00:00,596,600,114569.84000000005,112289.79912890743,SHORT,114569.84,116412.1,-0.02009956171952708,-0.017079799011677152,0.881938125182783
2025-10-01T06:00:00,597,601,114256.80999999995,112310.60957411655,SHORT,114256.81,116281.64,-0.01717858372023441,-0.018721744550718702,0.8654267048935712
2025-10-01T07:00:00,598,602,114539.02000000006,112330.86815306552,SHORT,114539.02,116789.58,-0.019464908276247982,-0.020648849798086257,0.8475566388529712
2025-10-01T08:00:00,599,603,116111.27999999994,112434.96351591985,SHORT,116111.28,116402.65,-0.0321708721537177,-0.0035094030485237552,0.844582221000784
2025-10-01T09:00:00,600,604,116412.09999999993,112574.10199113327,SHORT,116412.1,116806.96,-0.033521440501448674,-0.004391915445215751,0.840872887299616
2025-10-01T10:00:00,601,605,116281.64000000001,112732.72925390076,SHORT,116281.64,117292.74,-0.030992290979335396,-0.009695267799800605,0.8327203994716547
2025-10-01T11:00:00,602,606,116789.57999999997,112925.88899060084,SHORT,116789.58,117423.73,-0.033638736337524656,-0.006429850847995122,0.8273661315049691
2025-10-01T12:00:00,603,607,116402.64999999997,113068.49919900383,SHORT,116402.65,117535.79,-0.029058572876326204,-0.010734658102715011,0.8184846389574972
2025-10-01T13:00:00,604,608,116806.95999999995,113187.55281569702,SHORT,116806.96,116768.07,-0.031473308095718036,-0.000667057510956544,0.8179386626314781
2025-10-01T14:00:00,605,609,117292.7400000001,113290.1596471671,SHORT,117292.74,117234.01,-0.03471707741317423,-0.0004992869976435841,0.8175302764923562
2025-10-01T15:00:00,606,610,117423.72999999992,113375.63952913336,SHORT,117423.73,117439.53,-0.03507895932994816,-0.0011345554258922188,0.8166027430813306
2025-10-01T16:00:00,607,611,117535.78999999996,113453.46103728066,SHORT,117535.79,117536.12,-0.03534663040100554,-0.0010028076554384137,0.8157838475991167
2025-10-01T17:00:00,608,612,116768.0699999999,113479.7020020709,SHORT,116768.07,117554.96,-0.028562819537717565,-0.0077389141569266275,0.8094705664319398
2025-10-01T18:00:00,609,613,117234.00999999992,113506.53763464675,SHORT,117234.01,117745.39,-0.03230835638869925,-0.005362044768408116,0.8051301490160231
2025-10-01T19:00:00,610,614,117439.53000000003,113525.87174550984,SHORT,117439.53,118594.99,-0.03388941806635632,-0.010838765533206805,0.7964035321071226
2025-10-01T20:00:00,611,615,117536.12000000008,113558.11273515904,SHORT,117536.12,118428.46,-0.03442753551336505,-0.008592049150508041,0.7895607938156199
2025-10-01T21:00:00,612,616,117554.96000000005,113606.6505183455,SHORT,117554.96,118617.37,-0.034160505021525706,-0.010037559963441686,0.7816355300029131
2025-10-01T22:00:00,613,617,117745.39000000007,113684.27823507265,SHORT,117745.39,118753.73,-0.0350959547287603,-0.009563732304084232,0.7741601770346042
2025-10-01T23:00:00,614,618,118594.98999999995,113791.25556846314,SHORT,118594.99,118733.99,-0.041344430044222676,-0.0021720562563393277,0.7724786575786674
2025-10-02T00:00:00,615,619,118428.46000000008,113852.293972157,SHORT,118428.46,118662.04,-0.03940318352646825,-0.0029723299619026306,0.770182596119816
2025-10-02T01:00:00,616,620,118617.37000000004,113887.72645294035,SHORT,118617.37,118377.34,-0.04068575855955319,0.0010235653513477735,0.7709709283394153
2025-10-02T02:00:00,617,621,118753.72999999995,113943.49868731824,SHORT,118753.73,118649.06,-0.041345018505544846,-0.00011859610641284067,0.7708794941891567
2025-10-02T03:00:00,618,622,118733.98999999992,114050.34946031161,SHORT,118733.99,118489.76,-0.040241575832470955,0.0010569510045102541,0.7716942760448963
2025-10-02T04:00:00,619,623,118662.04000000004,114227.22927519123,SHORT,118662.04,118668.89,-0.03808594031888008,-0.0010577269698043774,0.77087803419668
2025-10-02T05:00:00,620,624,118377.34000000003,114443.79397831004,SHORT,118377.34,118849.99,-0.033790119833464374,-0.004992740502532062,0.7670292402128339
